index1,index2,mag,dist
TYC 6862-1021-1,-24°14555,8.8,16.28
TYC 6865-85-1,-28°14656,7.8,8.27
TYC 6866-1820-1,-27°12989,8.0,12.56
TYC 6867-640-1,-27°13176,6.6,35.37
TYC 6868-1010-1,-27°13284,7.2,13.28
TYC 6868-1435-1,-27°13400,8.2,16.53
TYC 6869-620-1,-28°14617,8.4,2.99
TYC 6869-1238-1,-29°15058,7.0,24.19
TYC 6869-1277-1,-29°14965,5.9,26.81
TYC 6870-131-1,-29°15123,6.4,10.35
TYC 6870-160-1,-28°14765,6.8,23.85
TYC 6870-220-1,-28°14863,8.0,22.43
TYC 6870-230-1,-28°14736,8.2,14.43
TYC 6870-999-1,-30°15888,6.9,7.76
TYC 6871-649-1,-29°15345,6.9,4.09
TYC 6872-737-1,-29°15509,6.7,8.08
TYC 6872-1003-1,-29°15449,6.1,3.03
TYC 6873-524-1,-22°13527,6.2,15.47
TYC 6873-680-1,-23°15043,7.5,36.44
TYC 6873-741-1,-24°14948,7.7,31.99
TYC 6874-745-1,-23°15179,8.0,24.20
TYC 6874-1281-1,-23°15088,6.7,17.95
TYC 6875-192-1,-23°15307,7.6,10.84
TYC 6876-2873-1,-24°15307,5.4,18.51
TYC 6877-100-1,-26°13681,8.2,18.40
TYC 6877-263-1,-25°13614,6.4,6.57
TYC 6878-943-1,-26°13936,5.8,9.52
TYC 6879-760-1,-25°13875,7.1,20.68
TYC 6879-2498-1,-25°13866,4.9,29.71
TYC 6880-926-1,-25°14115,7.3,9.93
TYC 6881-1777-1,-27°13564,3.3,16.79
TYC 6884-2463-1,-27°14004,5.5,8.64
TYC 6885-1506-1,-28°15292,8.9,10.66
TYC 6885-1506-2,-28°15292,9.3,8.43
TYC 6886-1228-1,-30°16800,6.9,8.32
TYC 6886-1547-1,-28°15403,6.0,17.43
TYC 6886-1945-1,-28°15432,8.0,19.97
TYC 6886-2522-1,-30°16664,8.6,7.93
TYC 6887-434-1,-29°16059,7.2,33.59
TYC 6887-1977-1,-28°15606,7.7,4.51
TYC 6888-1076-1,-29°16231,7.5,10.39
TYC 6889-1323-1,-24°15421,6.5,23.22
TYC 6889-2261-1,-23°15625,6.0,8.69
TYC 6890-1258-1,-23°15692,7.3,11.34
TYC 6892-180-1,-23°15955,8.0,5.79
TYC 6892-511-1,-22°14412,8.0,20.07
TYC 6892-1997-1,-23°15935,6.0,5.72
TYC 6896-2102-1,-26°14682,4.9,5.65
TYC 6897-1254-1,-27°14068,8.9,36.05
TYC 6898-1249-1,-27°14190,7.7,4.29
TYC 6899-2596-1,-27°14399,4.5,9.34
TYC 6904-289-1,-28°16349,10.6,6.46
TYC 6906-121-1,-23°16172,7.7,6.79
TYC 6906-1183-1,-23°16099,7.8,6.89
TYC 6907-1351-1,-23°16259,8.0,5.00
TYC 6908-648-1,-23°16334,8.2,5.36
TYC 6910-489-1,-26°14942,7.9,53.50
TYC 6913-836-1,-27°14534,8.1,26.44
TYC 6914-1943-1,-27°14659,5.7,13.27
TYC 6915-885-1,-27°14766,7.5,23.71
TYC 6916-1209-1,-27°14896,7.8,18.31
TYC 6916-1399-1,-27°14911,7.2,5.85
TYC 6917-446-1,-29°16857,7.5,40.12
TYC 6917-1991-1,-30°17664,6.7,12.39
TYC 6918-540-1,-29°16977,7.7,8.68
TYC 6919-910-1,-29°17089,7.3,6.47
TYC 6919-1275-1,-28°16682,7.9,15.53
TYC 6919-1409-1,-29°17039,7.0,6.01
TYC 6919-1471-1,-29°17049,5.9,1.89
TYC 6920-723-1,-29°17199,8.0,27.58
TYC 6923-845-1,-23°16649,7.8,10.76
TYC 6925-1164-1,-26°15227,7.9,8.01
TYC 6925-1277-1,-26°15192,6.3,15.77
TYC 6925-1576-1,-25°15018,4.1,55.08
