"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"HD 148033";"Her";"46059";"16 23 09 +47 37 48";"STF 2047";"2019";"60";325;1.8;8.54;8.65;0.11;""
"HD 148515";"Oph";"141195";"16 28 49 -08 07 43";"STF 2048 AB";"2016";"56";297;5.6;6.58;9.74;3.16;""
"";"Oph";"141195";"16 28 49 -08 07 43";"STF 2048 AC";"2015";"7";302;130.6;6.58;12.70;6.12;""
"HD 148554";"Her";"84393";"16 27 55 +25 59 03";"STF 2049";"2021";"173";194;1.1;7.33;8.10;0.77;""
"HD 148759";"Oph";"159961";"16 30 50 -13 07 58";"STF 2050 AB";"2019";"22";218;5.7;8.27;9.72;1.45;""
"";"Oph";"159961";"16 30 50 -13 07 58";"STF 2050 AC";"2016";"16";295;140.7;8.27;9.32;1.05;""
"HD 148683";"Her";"102204";"16 29 25 +10 35 31";"STF 2051";"2019";"56";19;13.8;7.68;9.42;1.74;""
"HD 148653";"Her";"102200";"16 28 53 +18 24 51";"STF 2052 AB";"2022";"575";117;2.5;7.69;7.91;0.22;"Y"
"";"Her";"102200";"16 28 53 +18 24 51";"STF 2052 AC";"2016";"6";44;136.4;7.69;11.80;4.11;""
"";"Her";"65322";"16 28 21 +31 08 09";"STF 2053 AB";"2021";"22";351;21.6;9.95;10.84;0.89;""
"HD 148374";"Dra";"17073";"16 23 47 +61 41 47";"STF 2054 AB";"2023";"142";349;0.9;6.15;7.09;0.94;""
"Marfik";"Oph";"121658";"16 30 55 +01 59 03";"STF 2055 AB";"2023";"817";46;1.3;4.15;5.15;1.00;"Y"
"Lam Oph";"Oph";"121658";"16 30 55 +01 59 03";"STF 2055 AB,C";"2013";"10";169;119.6;3.82;11.84;8.02;""
"Marfik";"Oph";"121658";"16 30 55 +01 59 03";"STF 2055 AD";"2020";"9";247;308.1;4.15;10.93;6.78;""
"HD 148980";"Her";"121667";"16 31 39 +05 26 01";"STF 2056 AB";"2020";"45";313;6.9;7.76;9.22;1.46;""
"";"Her";"";"16 31 34 +19 16 38";"STF 2057 AB";"2019";"54";269;4.9;10.49;10.63;0.14;""
"";"Her";"";"16 31 34 +19 16 38";"STF 2057 AC";"2016";"11";47;174.5;10.49;10.55;0.06;""
"";"Her";"102226";"16 31 43 +19 18 36";"STF 2058 AB";"2018";"36";352;1.8;10.37;10.55;0.18;""
"";"Her";"102226";"16 31 43 +19 18 36";"STF 2058 AC";"2015";"16";141;15.3;10.37;12.30;1.93;""
"HD 149083";"Her";"65355";"16 30 56 +38 03 53";"STF 2059";"2018";"78";177;0.2;8.75;8.79;0.04;"Y"
"HD 148962";"Dra";"29959";"16 28 32 +56 44 08";"STF 2060";"2020";"37";247;3.8;10.19;10.26;0.07;""
"HD 149394";"Her";"65376";"16 33 12 +30 54 27";"STF 2061";"2018";"41";30;2.4;7.92;10.44;2.52;""
"HD 149414";"Her";"121705";"16 34 44 +08 45 54";"STF 2062";"2020";"26";109;2.5;9.07;10.61;1.54;""
"HD 149303";"Her";"46147";"16 31 47 +45 35 54";"STF 2063";"2020";"67";195;16.3;5.69;8.70;3.01;""
"";"Her";"";"16 34 35 +16 12 02";"STF 2064";"2015";"12";312;70.5;10.76;11.21;0.45;""
"";"Her";"46153";"16 32 41 +39 59 14";"STF 2065 AB";"2017";"29";215;32.0;9.16;9.68;0.52;""
"";"Her";"46153";"16 32 41 +39 59 14";"STF 2065 AC";"2015";"8";24;79.5;9.16;13.55;4.39;""
"";"UMi";"8501";"16 21 35 +76 20 03";"STF 2066";"2018";"24";56;5.3;9.98;10.17;0.19;""
"";"Her";"65381";"16 33 17 +38 55 21";"STF 2067";"2020";"28";297;2.9;9.88;10.92;1.04;""
"HD 149651";"Her";"46160";"16 33 55 +47 16 18";"STF 2068";"2020";"64";250;5.0;9.00;9.08;0.08;""
"HD 149930";"Her";"65427";"16 36 22 +33 49 18";"STF 2069";"2017";"18";82;35.7;7.07;11.03;3.96;""
"HD 150048";"Her";"102279";"16 37 44 +19 33 25";"STF 2070";"2015";"20";142;28.5;7.85;10.44;2.59;""
"HD 150236";"Her";"102290";"16 38 48 +13 40 50";"STF 2071";"2015";"28";310;24.9;9.80;10.29;0.49;""
"";"Her";"46178";"16 35 33 +47 40 59";"STF 2072";"2020";"40";179;5.1;9.80;10.59;0.79;""
"HD 150175";"Her";"102288";"16 38 43 +16 13 04";"STF 2073";"2015";"18";75;30.2;8.60;10.88;2.28;""
"";"Her";"121774";"16 40 35 +04 12 26";"STF 2074 BC";"2020";"16";316;25.7;6.92;11.40;4.48;""
"";"UMi";"2700";"16 20 14 +80 02 33";"STF 2075";"2015";"16";326;1.4;9.23;10.84;1.61;""
"";"Oph";"";"16 40 42 -00 09 15";"STF 2076 AB";"2019";"34";323;9.4;9.60;10.70;1.10;""
"";"Oph";"253651";"16 40 42 -00 09 15";"STF 2076 AC";"2015";"7";339;47.0;9.60;13.64;4.04;""
"";"UMi";"8524";"16 26 20 +76 29 18";"STF 2077";"2017";"17";308;17.4;9.27;10.67;1.40;""
"17 Dra";"Dra";"30013";"16 36 14 +52 55 28";"STF 2078 AB";"2022";"202";104;3.0;5.38;6.42;1.04;""
"HD 150340";"Her";"84521";"16 39 36 +23 00 06";"STF 2079";"2024";"80";91;16.8;7.56;8.13;0.57;""
"";"Her";"65455";"16 38 36 +38 19 35";"STF 2080 AB";"2021";"31";232;1.1;8.96;12.70;3.74;""
"";"Her";"65455";"16 38 36 +38 19 35";"STF 2080 AC";"2015";"8";221;107.4;8.96;11.98;3.02;""
"";"Her";"65455";"16 38 36 +38 19 35";"STF 2080 AD";"2007";"13";80;398.0;8.96;7.43;1.53;""
"HD 150764";"Oph";"121807";"16 43 03 +03 27 16";"STF 2081 AB";"2019";"18";322;20.1;7.44;10.50;3.06;""
"42 Her";"Her";"46210";"16 38 45 +48 55 42";"STF 2082";"2020";"31";92;28.1;4.90;11.80;6.90;""
"HD 150782";"Her";"121805";"16 42 44 +13 36 29";"STF 2083 AB";"2017";"43";334;12.7;9.13;9.56;0.43;""
"";"Her";"121805";"16 42 44 +13 36 29";"STF 2083 AC";"2015";"10";191;119.1;9.13;11.38;2.25;""
"Zet Her";"Her";"65485";"16 41 17 +31 36 10";"STF 2084";"2023";"863";88;1.5;2.95;5.40;2.45;"Y"
"HD 150781";"Her";"84550";"16 42 26 +21 35 34";"STF 2085 AB";"2020";"54";310;6.1;7.38;9.17;1.79;""
"HD 150935";"Oph";"";"16 44 18 -00 33 24";"STF 2086";"2017";"28";157;13.9;7.43;10.22;2.79;""
"HD 150828";"Her";"84552";"16 42 35 +23 40 02";"STF 2087 AB";"2022";"94";288;5.2;8.84;8.90;0.06;""
"";"Her";"84552";"16 42 35 +23 40 02";"STF 2087 AC";"2015";"6";355;118.9;8.84;12.52;3.68;""
"HD 151029";"Oph";"121826";"16 44 42 +02 19 59";"STF 2088 AB";"2017";"15";329;21.7;7.49;12.00;4.51;""
"";"Oph";"121826";"16 44 42 +02 19 59";"STF 2088 AC";"2017";"12";352;16.4;8.87;11.68;2.81;""
"";"Oph";"244106";"16 44 42 +02 20 17";"STF 2088 BC";"2016";"14";105;8.3;12.00;13.40;1.40;""
"HD 150945";"Her";"84561";"16 43 20 +25 08 29";"STF 2089";"2021";"30";60;2.7;8.66;9.96;1.30;""
"";"Her";"102359";"16 44 52 +09 57 06";"STF 2090 AB";"2015";"10";158;17.6;8.06;13.50;5.44;""
"HD 151088";"Her";"102359";"16 44 52 +09 57 06";"STF 2090 AC";"2015";"21";25;69.1;8.06;10.74;2.68;""
"";"Her";"102359";"16 44 52 +09 57 06";"STF 2090 AD";"2015";"22";28;90.2;8.06;10.16;2.10;""
"";"Her";"";"16 44 54 +09 58 09";"STF 2090 CD";"2015";"27";38;21.6;10.74;10.16;0.58;""
"HD 150903";"Her";"46234";"16 42 10 +41 11 43";"STF 2091";"2021";"116";337;0.3;8.44;9.29;0.85;"Y"
"WW Dra";"Dra";"17176";"16 39 04 +60 41 59";"STF 2092";"2020";"43";5;8.2;8.69;9.64;0.95;""
"Eta Her";"Her";"65504";"16 42 54 +38 55 20";"STF 2093 AB";"2020";"16";266;116.4;3.58;11.72;8.14;""
"HD 151070";"Her";"84572";"16 44 11 +23 31 03";"STF 2094 AB";"2022";"193";75;1.0;7.48;7.87;0.39;""
"";"Her";"84572";"16 44 11 +23 31 03";"STF 2094 AC";"2016";"27";312;24.9;7.48;11.70;4.22;""
"46 Her";"Her";"84577";"16 45 05 +28 21 29";"STF 2095";"2021";"67";160;5.3;7.36;9.16;1.80;""
"19 Oph";"Oph";"121859";"16 47 10 +02 03 52";"STF 2096 AB";"2024";"60";88;24.0;6.09;9.68;3.59;""
"";"Oph";"121859";"16 47 10 +02 03 52";"STF 2096 AC";"2020";"10";193;214.3;6.09;11.43;5.34;""
"HD 151254";"Her";"65522";"16 44 47 +35 44 17";"STF 2097 AB";"2020";"89";80;1.9;9.37;9.55;0.18;""
"";"Her";"65522";"16 44 47 +35 44 17";"STF 2097 AC";"2016";"9";183;45.1;9.37;13.88;4.51;""
"HD 151168";"Her";"65531";"16 45 43 +30 00 17";"STF 2098 AB";"2017";"53";145;14.2;8.77;9.61;0.84;""
"";"Her";"65531";"16 45 43 +30 00 17";"STF 2098 AC";"2017";"41";128;65.6;8.77;8.81;0.04;""
"";"Her";"65531";"16 45 43 +30 00 17";"STF 2098 AD";"2016";"23";18;67.3;8.77;11.00;2.23;""
"";"Her";"141350";"16 45 44 +30 00 06";"STF 2098 BC";"2016";"33";124;52.3;9.61;8.81;0.80;""
"";"Her";"141351";"16 45 45 +30 01 20";"STF 2098 DE";"2016";"12";268;5.8;10.96;13.70;2.74;""
"";"Dra";"8579";"16 38 21 +70 20 18";"STF 2099";"2018";"26";215;9.8;9.45;10.90;1.45;""
"HD 234341";"Her";"30065";"16 43 42 +50 39 58";"STF 2100 AB";"2018";"22";294;23.2;9.11;10.88;1.77;""
"HD 151428";"Her";"65537";"16 45 48 +35 37 50";"STF 2101 AB";"2021";"90";47;4.1;7.51;9.39;1.88;""
"HD 151750";"Her";"84617";"16 48 34 +21 23 25";"STF 2102 AB";"2017";"25";274;14.2;8.43;11.29;2.86;""
"HD 151862";"Her";"102410";"16 49 35 +13 15 40";"STF 2103 AB";"2018";"30";43;4.9;5.93;10.00;4.07;""
"";"Her";"102410";"16 49 35 +13 15 40";"STF 2103 AC";"2020";"10";244;13.9;5.93;14.20;8.27;""
"";"Her";"102410";"16 49 35 +13 15 40";"STF 2103 AD";"2015";"6";137;40.4;5.93;13.40;7.47;""
"HD 151878";"Her";"65569";"16 48 41 +35 55 19";"STF 2104 AB";"2020";"79";18;5.7;7.49;8.78;1.29;""
"HD 152380";"Oph";"121910";"16 51 23 +01 09 05";"STF 2105";"2015";"26";129;29.0;9.16;10.45;1.29;""
"HD 152113";"Oph";"121908";"16 51 07 +09 24 16";"STF 2106 AB";"2020";"207";171;0.8;7.07;8.20;1.13;"Y"
"HD 152380";"Her";"84655";"16 51 50 +28 39 59";"STF 2107 AB";"2022";"449";109;1.5;6.90;8.50;1.60;"Y"
"";"Her";"84655";"16 51 50 +28 39 59";"STF 2107 AC";"2015";"9";309;82.1;6.90;11.51;4.61;""
"HD 152125";"Dra";"30108";"16 48 36 +55 07 46";"STF 2108";"2016";"31";350;26.6;8.97;11.24;2.27;""
"HD 152629";"Her";"84674";"16 53 46 +21 10 23";"STF 2109";"2018";"39";312;5.9;7.52;10.30;2.78;""
"56 Her";"Her";"84692";"16 55 02 +25 43 51";"STF 2110";"2020";"31";92;18.0;6.10;10.80;4.70;""
"";"Oph";"121982";"16 59 31 +09 40 59";"STF 2111 CD";"2015";"12";164;25.8;8.74;11.43;2.69;""
"";"Her";"65682";"16 58 15 +31 47 28";"STF 2112";"2020";"39";263;2.3;9.68;10.29;0.61;""
"HD 153930";"Oph";"122025";"17 02 08 +07 12 49";"STF 2113";"2020";"35";117;5.3;8.43;10.42;1.99;""
"HD 153914";"Oph";"122023";"17 01 59 +08 27 02";"STF 2114";"2023";"302";198;1.4;6.72;7.61;0.89;""
"HD 153397";"Dra";"17276";"16 55 13 +63 31 42";"STF 2116";"2017";"28";3;19.1;9.40;10.12;0.72;""
"HD 153666";"Dra";"30180";"16 58 06 +51 47 40";"STF 2117";"2017";"34";91;1.4;9.17;10.61;1.44;""
"20 Dra";"Dra";"17285";"16 56 25 +65 02 21";"STF 2118 AB";"2023";"293";65;0.9;7.07;7.30;0.23;"Y"
"HD 154520";"Oph";"160280";"17 06 29 -13 56 06";"STF 2119";"2020";"63";184;2.4;8.21;8.31;0.10;""
"HD 154510";"Her";"84810";"17 04 46 +28 05 28";"STF 2120 AB";"2017";"228";231;24.7;7.37;9.25;1.88;""
"";"Her";"84810";"17 04 46 +28 05 28";"STF 2120 AC";"2015";"15";174;144.8;7.37;10.36;2.99;""
"HD 154393";"Her";"46459";"17 03 17 +41 53 51";"STF 2121";"2018";"22";153;2.6;8.11;10.55;2.44;""
"HD 154660";"Oph";"141522";"17 06 53 -01 39 22";"STF 2122";"2016";"52";279;20.3;6.38;9.73;3.35;""
"HD 154734";"Oph";"";"17 06 58 +06 48 03";"STF 2123";"2022";"50";216;18.1;9.82;9.98;0.16;""
"";"Dra";"17303";"16 59 20 +65 12 35";"STF 2124";"2017";"28";87;14.7;9.26;10.00;0.74;""
"HD 150365";"UMi";"2757";"16 40 57 +82 21 53";"STF 2125";"2017";"24";178;12.2;9.00;10.53;1.53;""
"";"Dra";"8675";"16 58 48 +71 05 52";"STF 2126";"2021";"16";133;23.0;9.61;11.23;1.62;""
"HD 154917";"Her";"65797";"17 07 04 +31 05 35";"STF 2127";"2015";"26";281;15.1;8.70;12.30;3.60;""
"HD 154712";"Dra";"30220";"17 03 19 +59 35 07";"STF 2128";"2019";"72";42;12.2;8.76;10.34;1.58;"Y"
"";"Dra";"17369";"17 08 52 +69 25 10";"STF 2129 AB";"2021";"13";206;9.2;9.99;10.61;0.62;""
"Alrakis";"Dra";"30239";"17 05 20 +54 28 14";"STF 2130 AB";"2023";"837";356;2.6;5.66;5.69;0.03;"Y"
"HD 155329";"Her";"65835";"17 09 43 +30 21 15";"STF 2131 AB";"2015";"39";178;24.3;8.39;9.80;1.41;""
"HD 155595";"Oph";"141557";"17 12 45 -04 03 11";"STF 2132";"2017";"37";114;1.9;8.89;9.66;0.77;""
"";"Her";"46516";"17 08 42 +49 45 19";"STF 2133";"2019";"28";198;3.4;9.66;10.67;1.01;""
"";"UMi";"8679";"16 58 44 +76 06 33";"STF 2134";"2017";"30";143;45.9;9.43;10.22;0.79;""
"HD 155642";"Her";"84910";"17 12 06 +21 13 44";"STF 2135 AB";"2024";"174";195;8.6;7.59;8.88;1.29;"Y"
"";"Her";"84910";"17 12 06 +21 13 44";"STF 2135 AC";"2015";"7";208;162.1;7.59;12.91;5.32;""
"HD 155727";"Her";"65857";"17 11 35 +39 15 31";"STF 2136 AB,C";"2020";"24";112;15.3;8.47;10.48;2.01;""
"V655 Her";"Her";"102666";"17 13 54 +15 57 03";"STF 2137";"2017";"48";144;4.1;9.15;10.03;0.88;""
"HD 155674";"Dra";"30274";"17 10 11 +54 29 40";"STF 2138 AB";"2023";"68";134;22.3;8.99;9.36;0.37;"Y"
"Alp1 Her";"Her";"102673";"17 14 10 +19 18 43";"STF 2139";"2015";"9";335;8.3;9.60;11.70;2.10;""
"Rasalgethi";"Her";"102680";"17 14 39 +14 23 25";"STF 2140 AB";"2023";"513";102;4.8;3.48;5.40;1.92;"Y"
"";"Her";"102680";"17 14 39 +14 23 25";"STF 2140 AD";"2023";"15";39;78.1;3.48;11.10;7.62;""
"HD 156287";"Oph";"122229";"17 16 37 +03 24 30";"STF 2141 AB";"2015";"28";123;39.8;8.32;10.72;2.40;""
"NSV8327";"Her";"46561";"17 11 40 +49 44 47";"STF 2142 AB";"2018";"33";110;4.9;6.18;9.35;3.17;""
"HD 156018";"Oph";"102683";"17 14 50 +09 59 37";"STF 2143";"2015";"20";120;28.5;9.11;10.89;1.78;""
"HD 156344";"Oph";"141591";"17 17 23 -07 52 09";"STF 2144";"2015";"18";178;25.9;8.43;10.53;2.10;""
"HD 156454";"Her";"84967";"17 16 37 +26 34 47";"STF 2145 AB,C";"2019";"65";184;19.0;8.87;10.55;1.68;""
"";"Dra";"30299";"17 13 06 +54 08 21";"STF 2146 AB";"2022";"2";224;2.5;8.71;10.56;1.85;""
"";"Dra";"30299";"17 13 06 +54 08 21";"STF 2146 AC";"2016";"26";234;89.3;8.36;8.87;0.51;""
"";"Dra";"30297";"17 12 58 +54 07 28";"STF 2146 CD";"2018";"33";225;2.8;8.87;10.50;1.63;""
"HD 156652";"Her";"84983";"17 17 35 +28 54 48";"STF 2147";"2022";"28";94;6.5;7.10;11.00;3.90;""
"HD 156759";"Ser";"160466";"17 19 52 -11 21 06";"STF 2148";"2018";"31";220;5.6;9.18;9.88;0.70;""
"HD 156827";"Oph";"141609";"17 19 58 -06 25 44";"STF 2149";"2017";"37";23;7.3;10.06;10.30;0.24;""
"";"Oph";"227852";"17 21 05 +01 31 53";"STF 2150 AB";"2015";"33";214;11.7;11.02;11.15;0.13;""
"";"Oph";"227852";"17 21 05 +01 31 53";"STF 2150 AC";"2015";"21";56;160.8;11.02;8.10;2.92;""
"";"Dra";"17386";"17 11 17 +69 30 10";"STF 2151";"2016";"17";350;2.5;9.83;10.49;0.66;""
"HD 156857";"Her";"46618";"17 17 46 +45 35 00";"STF 2152";"2017";"39";237;2.0;9.79;9.89;0.10;""
"HD 156963";"Her";"46619";"17 17 53 +49 18 18";"STF 2153";"2020";"91";244;1.6;9.36;9.70;0.34;"Y"
"HD 157046";"Her";"46631";"17 18 59 +44 07 55";"STF 2154 AB";"2016";"31";253;2.0;9.05;10.03;0.98;""
"HD 156890";"Dra";"17410";"17 16 05 +60 42 50";"STF 2155 AB";"2018";"33";113;10.0;6.93;9.97;3.04;""
"HD 157544";"Oph";"227910";"17 23 57 -00 50 07";"STF 2156";"2020";"57";36;3.8;8.95;9.50;0.55;""
"HD 157483";"Her";"102783";"17 22 53 +16 27 41";"STF 2157 AB,C";"2018";"46";208;3.4;8.92;10.17;1.25;""
"HD 157583";"Oph";"122345";"17 24 03 +03 04 03";"STF 2158";"2015";"26";77;23.4;9.04;10.49;1.45;""
"HD 157789";"Oph";"141655";"17 24 55 +13 19 42";"STF 2159";"2024";"52";325;26.4;8.53;9.44;0.91;""
"HD 157741";"Her";"102806";"17 24 34 +15 36 22";"STF 2160 AB";"2017";"53";66;3.9;6.40;9.28;2.88;""
"Rho Her";"Her";"66001";"17 23 41 +37 08 45";"STF 2161 AB";"2023";"420";320;3.9;4.50;5.40;0.90;""
"";"Her";"66001";"17 23 41 +37 08 45";"STF 2161 AC";"2020";"6";221;118.4;4.50;13.53;9.03;""
"HD 157807";"Her";"66003";"17 23 55 +36 27 28";"STF 2162";"2016";"41";285;1.3;9.39;9.57;0.18;""
"";"Her";"46683";"17 23 21 +42 09 03";"STF 2163";"2016";"53";76;1.4;10.25;10.49;0.24;""
"HD 157906";"Her";"46691";"17 23 45 +47 16 14";"STF 2164 AB";"2024";"36";13;9.2;8.16;9.81;1.65;""
"HD 158116";"Her";"85089";"17 26 14 +29 27 20";"STF 2165 AB";"2019";"141";62;10.4;7.74;9.55;1.81;""
"";"Her";"85089";"17 26 14 +29 27 20";"STF 2165 AC";"2017";"22";251;94.8;7.74;10.75;3.01;""
"";"Her";"";"17 26 07 +29 26 50";"STF 2165 CD";"2017";"12";180;52.3;10.75;12.93;2.18;""
"HD 158263";"Oph";"102835";"17 27 52 +11 23 26";"STF 2166";"2017";"77";282;27.0;7.15;8.58;1.43;""
"HD 158033";"Her";"46697";"17 24 24 +49 31 28";"STF 2167";"2017";"23";207;21.5;8.12;10.67;2.55;""
"HD 158249";"Her";"66053";"17 26 40 +35 45 55";"STF 2168";"2020";"77";203;2.3;8.80;9.08;0.28;""
"HD 158494";"Oph";"141694";"17 30 00 -08 24 52";"STF 2169";"2017";"25";111;15.5;8.93;10.38;1.45;""
"";"Oph";"102845";"17 28 44 +10 29 04";"STF 2170 AB";"2017";"54";58;3.3;9.38;10.01;0.63;""
"HD 158373";"Oph";"141684";"17 29 17 -09 59 26";"STF 2171";"2019";"81";59;1.4;8.33;8.50;0.17;""
"HD 158523";"Oph";"141697";"17 29 56 -01 18 23";"STF 2172";"2015";"26";171;11.4;8.55;11.46;2.91;""
"";"Oph";"141702";"17 30 24 -01 03 46";"STF 2173 AB";"2024";"699";10;0.3;6.06;6.17;0.11;"Y"
"";"Her";"";"17 29 25 +32 45 52";"STF 2174";"2019";"24";331;5.4;11.13;12.40;1.27;""
"HD 158734";"Her";"66083";"17 29 27 +32 42 34";"STF 2175";"2019";"28";9;13.3;8.79;10.64;1.85;""
"HD 158468";"Oph";"102878";"17 31 06 +10 26 58";"STF 2176 AB";"2015";"31";17;16.8;9.53;10.32;0.79;""
"HD 158570";"Her";"46736";"17 27 48 +46 25 16";"STF 2177";"2019";"30";133;3.6;9.20;10.70;1.50;""
"HD 158756";"Her";"66085";"17 29 28 +34 56 19";"STF 2178 AB";"2024";"53";128;10.6;7.29;9.05;1.76;""
"HD 158044";"Dra";"253873";"17 20 00 +72 35 02";"STF 2179";"2018";"33";210;5.2;9.13;9.45;0.32;""
"HD 158286";"Dra";"30413";"17 28 58 +50 52 13";"STF 2180";"2018";"138";260;3.0;7.79;8.06;0.27;""
"HD 159118";"Her";"66109";"17 31 43 +30 19 05";"STF 2181 AB";"2015";"31";328;33.0;7.04;10.54;3.50;""
"";"Her";"66109";"17 31 43 +30 19 05";"STF 2181 AC";"2015";"19";218;37.7;7.04;12.55;5.51;""
"";"Her";"85187";"17 32 28 +23 52 04";"STF 2182 AB";"2019";"38";1;5.3;9.06;9.96;0.90;""
"HD 159525";"Oph";"141746";"17 35 30 -05 55 54";"STF 2183 AB";"2015";"11";165;29.6;8.17;12.42;4.25;""
"";"Oph";"141746";"17 35 30 -05 55 54";"STF 2183 AC";"2015";"21";13;28.5;8.17;10.24;2.07;""
"54 Oph";"Oph";"102925";"17 34 22 +13 09 40";"STF 2184 AB";"2017";"27";65;22.8;6.63;11.60;4.97;""
"";"Oph";"102925";"17 34 22 +13 09 40";"STF 2184 AC";"2020";"10";293;127.8;6.63;12.49;5.86;""
"HD 159481";"Oph";"122529";"17 34 49 +06 01 26";"STF 2185 AB";"2015";"49";5;27.2;7.46;10.32;2.86;""
"";"Oph";"122529";"17 34 49 +06 01 26";"STF 2185 AC";"2018";"64";253;93.2;7.46;8.43;0.97;""
"";"Oph";"";"17 34 49 +06 01 54";"STF 2185 BC";"2015";"40";239;105.9;10.32;8.43;1.89;""
"";"Oph";"122527";"17 34 43 +06 00 52";"STF 2185 CF";"2015";"8";166;186.3;8.43;11.98;3.55;""
"HD 159660";"Oph";"122544";"17 35 50 +00 59 48";"STF 2186";"2020";"95";78;3.0;8.23;8.43;0.20;""
"HD 159645";"Oph";"";"17 35 41 +04 08 50";"STF 2187 AB,C";"2013";"40";179;3.3;9.10;10.05;0.95;""
"HD 159779";"Oph";"122554";"17 36 15 +06 37 17";"STF 2188";"2019";"35";203;5.5;9.22;9.98;0.76;""
"HD 159543";"Her";"46791";"17 32 50 +47 53 19";"STF 2189 AB";"2023";"26";97;20.9;7.83;11.24;3.41;""
"";"Her";"46791";"17 32 50 +47 53 19";"STF 2189 AC";"2023";"24";358;65.7;7.83;8.94;1.11;""
"HD 159834";"Her";"85232";"17 35 60 +20 59 47";"STF 2190 AB";"2021";"80";22;10.4;6.13;9.48;3.35;""
"HD 160387";"Oph";"141793";"17 39 47 -04 58 05";"STF 2191 AB";"2018";"61";267;26.4;7.83;8.47;0.64;""
"HD 160678";"Her";"85301";"17 40 04 +29 14 13";"STF 2192 AB";"2017";"59";31;16.0;7.82;10.49;2.67;""
"HD 161286";"Oph";"";"17 41 58 +08 13 54";"STF 2193";"2017";"30";65;5.9;10.71;10.84;0.13;""
"HD 160835";"Her";"85310";"17 41 06 +24 30 47";"STF 2194 AB";"2024";"69";8;16.3;6.51;9.28;2.77;""
"";"Her";"85310";"17 41 06 +24 30 47";"STF 2194 AC";"2015";"22";160;170.9;6.51;9.29;2.78;""
"";"Her";"244944";"17 41 27 +21 10 27";"STF 2195";"2018";"16";286;21.6;11.68;11.75;0.07;""
"";"Her";"";"17 41 37 +21 11 15";"STF 2196";"2018";"25";257;3.3;10.20;12.20;2.00;""
"";"Her";"244953";"17 41 50 +21 25 55";"STF 2197";"2019";"34";357;7.9;10.64;10.99;0.35;""
"HD 161112";"Her";"85346";"17 42 38 +26 33 06";"STF 2198";"2016";"28";26;7.9;7.63;11.22;3.59;""
"HD 160780";"Dra";"30494";"17 38 38 +55 45 35";"STF 2199";"2022";"253";52;2.1;8.03;8.60;0.57;"Y"
"HD 161184";"Oph";"122676";"17 43 52 +05 50 42";"STF 2200 AB";"2017";"41";162;1.6;8.50;9.18;0.68;""
"";"Oph";"122676";"17 43 52 +05 50 42";"STF 2200 AC";"2015";"6";245;32.3;8.50;13.10;4.60;""
"HD 161262";"Oph";"122688";"17 44 24 +02 58 02";"STF 2201";"2016";"33";304;7.8;8.70;10.57;1.87;""
"61 Oph";"Oph";"122690";"17 44 34 +02 34 46";"STF 2202 AB";"2024";"177";93;20.6;6.13;6.47;0.34;""
"";"Oph";"122691";"17 44 35 +02 34 45";"STF 2202 BC";"2015";"6";28;93.8;6.47;12.94;6.47;""
"HD 161016";"Her";"46884";"17 41 14 +41 39 18";"STF 2203";"2021";"173";291;0.8;7.72;7.81;0.09;""
"HD 161483";"Ser";"160809";"17 46 21 -13 18 28";"STF 2204";"2019";"62";25;14.4;8.06;8.13;0.07;""
"HD 161585";"Her";"103085";"17 45 41 +17 43 01";"STF 2205";"2021";"201";21;0.8;9.37;9.59;0.22;"Y"
"HD 161384";"Her";"103073";"17 44 32 +18 59 32";"STF 2206";"2015";"32";248;0.9;8.83;9.82;0.99;""
"HD 160862";"Dra";"17573";"17 37 05 +67 07 09";"STF 2207";"2022";"45";106;0.3;8.37;9.16;0.79;""
"HD 161589";"Oph";"141860";"17 46 33 -04 28 48";"STF 2208 AB";"2015";"22";275;9.4;9.79;11.60;1.81;""
"";"Oph";"141860";"17 46 33 -04 28 48";"STF 2208 AC";"2015";"7";87;26.6;9.79;13.42;3.63;""
"HD 161320";"Her";"46905";"17 42 49 +43 10 08";"STF 2209";"2015";"20";127;29.8;8.35;10.52;2.17;""
"HD 161286";"Her";"46899";"17 42 11 +49 00 09";"STF 2210";"2020";"33";122;3.3;8.93;10.63;1.70;""
"HD 161623";"Oph";"141866";"17 46 39 -01 12 52";"STF 2211 AB";"2020";"40";116;10.4;9.21;10.62;1.41;""
"";"Oph";"141866";"17 46 39 -01 12 52";"STF 2211 AC";"2015";"14";196;106.6;9.21;10.67;1.46;""
"HD 161621";"Oph";"122730";"17 46 27 +05 42 01";"STF 2212";"2021";"46";341;3.2;9.51;9.60;0.09;""
"HD 161550";"Her";"66298";"17 44 51 +31 07 54";"STF 2213";"2024";"106";327;4.7;8.15;8.96;0.81;""
"";"Her";"46907";"17 43 21 +43 44 53";"STF 2214 AB";"2017";"38";210;19.9;9.61;10.15;0.54;""
"HD 161833";"Her";"103106";"17 47 08 +17 41 49";"STF 2215";"2022";"227";245;0.5;6.02;6.89;0.87;"Y"
"HD 161733";"Oph";"122742";"17 47 02 +05 41 31";"STF 2216";"2015";"27";27;27.3;8.01;10.09;2.08;""
"HD 161729";"Her";"103095";"17 46 40 +14 46 45";"STF 2217 AB";"2024";"80";284;7.0;8.77;8.92;0.15;""
