index1,index2,mag,dist
T 194,HD 3979,7.5,5.40
T 195,HD 4058,5.0,1.64
T 196,HD 4036,6.0,3.66
T 197,HD 4061,7.0,6.61
T 198,HD 4065,6.5,4.73
T 199,HD 4161,5.0,4.39
T 200,HD 4128,2.5,1.45
T 201,HD 4145,7.0,4.19
T 202,HD 4180,5.5,1.72
T 203,HD 4188,5.0,2.51
T 204,HD 4150,5.0,1.47
T 205,HD 4222,5.5,1.97
T 206,HD 4211,6.0,7.37
T 207,HD 4247,6.0,5.32
T 208,HD 4271,7.5,6.17
T 209,HD 4272,7.5,5.08
T 210,HD 4262,7.5,5.57
T 211,HD 4321,7.5,3.59
T 212,HD 4382,6.0,3.63
T 213,HD 4301,6.0,3.75
T 214,HD 4312,7.5,3.94
T 215,HD 4293,6.5,3.67
T 216,HD 4307,6.0,4.74
T 217,HD 4304,6.0,5.53
T 218,HD 4338,7.0,3.18
T 219,HD 4372,8.0,1.92
T 220,HD 4388,7.5,2.39
T 221,HD 4343,8.0,5.46
T 222,HD 4408,6.5,2.42
T 223,HD 4391,7.0,6.56
T 224,HD 4482,6.0,2.57
T 225,HD 4490,6.0,1.18
T 226,HD 4502,4.0,1.13
T 227,HD 4536,7.0,1.82
T 228,HD 4526,6.0,2.74
T 229,HD 4550,8.0,3.82
T 230,HD 4614,4.0,7.12
T 231,HD 4568,6.0,2.57
T 232,HD 4545,9.5,4.93
T 233,HD 4593,7.5,4.05
T 234,HD 4636,5.0,3.09
T 235,HD 4628,6.0,3.45
T 236,HD 4627,6.0,3.09
T 237,HD 4670,8.0,1.44
T 238,HD 4656,5.0,2.75
T 239,HD 4676,5.5,3.09
T 240,HD 4727,4.0,1.81
T 241,HD 4745,9.0,6.33
T 242,HD 4757,6.0,2.85
T 243,HD 4778,6.5,1.13
T 244,HD 4730,6.0,3.20
T 245,HD 4737,7.0,6.74
T 246,HD 4781,8.0,3.47
T 247,HD 4818,7.0,2.02
T 248,HD 5914,6.5,0.60
T 249,HD 4813,6.0,4.98
T 250,HD 4845,8.0,3.41
T 251,HD 4881,6.5,2.09
T 252,HD 4849,7.5,3.72
T 253,HD 4872,8.0,6.24
T 254,HD 4898,7.5,3.42
T 255,HD 4928,6.5,5.87
T 256,HD 4935,7.5,1.88
T 257,HD 4939,7.0,4.15
T 258,HD 4919,6.0,5.72
T 259,HD 5015,5.0,0.98
T 260,HD 5042,7.5,1.84
T 262,HD 5112,5.0,3.27
T 263,HD 5142,8.0,1.69
T 264,HD 5154,8.5,0.54
T 265,HD 5143,8.5,5.91
T 266,HD 5234,5.5,3.13
T 267,HD 5214,8.5,4.33
T 268,HD 5202,8.0,1.12
T 269,HD 5267,6.0,1.39
T 270,HD 5268,6.5,1.74
T 271,HD 5271,8.0,6.96
T 272,HD 5286,6.0,2.35
T 273,HD 5308,8.0,5.57
T 274,HD 5336,7.0,2.87
T 275,HD 5394,3.0,0.80
T 276,HD 5395,5.0,2.28
T 277,HD 5382,6.0,2.01
T 278,HD 5397,7.0,4.35
T 279,HD 5384,6.0,3.79
T 281,HD 5418,7.0,1.05
T 280,HD 5848,5.0,0.73
T 282,HD 5448,4.0,1.83
T 283,HD 5437,6.0,3.37
T 284,HD 5492,7.5,2.49
