index1,index2,mag,dist
OA 1148,CD -24°800,8.0,31.97
OA 1151,CD -23°697,8.5,19.92
OA 1155,CD -30°655,9.0,34.41
OA 1158,CD -26°688,8.5,13.65
OA 1161,CD -23°707,9.0,28.72
OA 1164,CD -25°758,8.0,7.02
OA 1167,CD -28°599,8.0,34.48
OA 1170,CD -23°716,8.5,26.75
OA 1172,CD -22°648,8.5,17.26
OA 1175,CD -29°646,7.5,18.23
OA 1178,CD -26°696,9.0,20.44
OA 1179,CD -25°763,8.5,16.32
OA 1180,CD -24°819,7.5,8.87
OA 1182,CD -23°721,4.0,14.87
OA 1184,CD -25°767,8.5,7.43
OA 1185,CD -29°650,8.5,32.19
OA 1187,CD -28°609,8.5,40.64
OA 1190,CD -30°677,9.0,13.67
OA 1191,CD -24°827,8.0,11.55
OA 1193,CD -24°828,9.0,24.72
OA 1197,CD -30°681,9.0,17.38
OA 1198,CD -22°656,8.0,33.86
OA 1199,CD -27°681,9.0,32.48
OA 1200,CD -29°664,7.5,20.43
OA 1202,CD -27°683,8.5,8.45
OA 1206,CD -29°665,8.5,12.94
OA 1208,CD -22°662,9.0,10.75
OA 1209,CD -25°780,9.0,4.98
OA 1214,CD -22°665,8.5,21.75
OA 1215,CD -23°740,9.0,20.34
OA 1217,CD -24°839,7.5,4.06
OA 1219,CD -24°840,8.5,19.88
OA 1221,CD -28°623,8.5,3.41
OA 1226,CD -28°627,9.0,64.46
OA 1229,CD -29°676,9.0,5.07
OA 1230,CD -22°672,8.5,7.51
OA 1231,CD -26°720,8.0,21.81
OA 1232,CD -30°697,9.0,16.19
OA 1233,CD -23°750,8.5,34.08
OA 1235,CD -25°788,9.0,7.98
OA 1236,CD -26°721,9.0,17.07
OA 1239,CD -28°634,9.0,35.72
OA 1240,CD -24°856,9.0,0.92
OA 1242,CD -30°704,9.0,29.32
OA 1245,CD -26°723,8.5,26.84
OA 1246,CD -24°861,9.0,7.23
OA 1247,CD -29°690,9.0,25.13
OA 1250,CD -26°726,9.0,23.34
OA 1251,CD -24°867,7.0,17.03
OA 1253,CD -28°643,9.0,44.04
OA 1254,CD -22°684,7.0,5.50
OA 1255,CD -30°714,7.0,2.50
OA 1256,CD -27°713,8.0,19.58
OA 1259,CD -24°872,6.0,14.70
OA 1260,CD -30°715,9.0,29.62
OA 1261,CD -22°687,8.0,19.56
OA 1262,CD -30°716,8.5,21.21
OA 1266,CD -25°805,8.0,13.97
OA 1267,CD -22°691,8.5,30.16
OA 1268,CD -30°722,8.5,22.38
OA 1269,CD -22°694,8.5,15.84
OA 1281,CD -29°706,4.0,5.78
OA 1283,CD -28°653,8.5,12.03
OA 1287,CD -23°777,9.0,27.61
OA 1289,CD -28°656,8.0,29.79
OA 1291,CD -29°713,8.0,30.01
OA 1292,CD -24°889,8.5,26.59
OA 1294,CD -24°891,8.0,16.37
OA 1298,CD -31°843,9.0,12.45
OA 1299,CD -22°704,8.0,12.04
OA 1300,CD -22°705,8.0,20.85
OA 1301,CD -23°784,9.0,30.65
OA 1305,CD -29°718,8.5,21.32
OA 1307,CD -25°821,9.0,38.25
OA 1309,CD -24°895,7.5,13.75
OA 1310,CD -28°667,9.0,26.66
OA 1315,CD -26°759,8.5,5.46
OA 1318,CD -22°720,9.0,9.25
OA 1323,CD -29°728,7.5,31.45
OA 1327,CD -25°828,9.0,31.86
OA 1332,CD -25°830,8.5,39.41
OA 1333,CD -28°675,7.0,20.81
OA 1335,CD -29°738,8.0,5.65
