index1,index2,mag,dist
G 472,HD 56907,7.0,4.54
G 473,HD 56909,7.5,2.26
G 475,HD 57555,8.0,4.29
G 476,HD 57852,7.0,4.32
G 477,HD 57853,8.5,1.05
G 478,HD 57807,7.0,5.32
G 481,HD 57623,4.0,1.03
G 483,HD 57917,6.5,5.21
G 484,HD 57918,7.5,6.38
G 485,HD 57949,7.0,3.07
G 486,HD 57968,7.5,2.25
G 487,HD 57997,8.0,2.61
G 488,HD 57969,6.5,8.11
G 489,HD 58260,7.5,2.47
G 490,HD 58350,2.5,2.26
G 491,HD 58420,6.5,5.62
G 492,HD 58424,7.0,2.24
G 494,HD 58635,6.5,1.76
G 495,HD 58591,7.5,4.48
G 496,HD 58657,7.5,2.52
G 497,HD 58356,8.0,1.38
G 500,HD 59099,6.5,4.58
G 501,HD 58803,7.0,3.38
G 502,HD 59466,7.0,3.62
G 503,HD 59527,7.0,1.74
G 504,HD 59594,8.0,2.48
G 505,HD 59717,3.0,3.29
G 507,HD 59864,7.0,1.39
G 508,HD 60178,1.5,0.77
G 509,HD 60178,1.5,3.65
G 510,HD 59894,7.0,3.15
G 511,HD 59967,7.0,4.92
G 513,HD 60098,7.0,3.07
G 514,HD 59663,8.0,1.95
G 515,HD 60128,9.5,4.70
G 516,HD 59868,8.5,1.71
G 517,HD 60168,6.5,3.27
G 519,HD 60312,6.0,2.96
G 521,HD 60173,8.0,2.61
G 522,HD 60250,7.5,0.67
G 523,HD 60429,8.0,5.50
G 525,HD 60434,8.0,1.71
G 526,HD 60686,7.5,3.89
G 527,HD 60906,7.0,2.28
G 528,HD 60791,7.7,7.76
G 529,HD 60813,8.0,3.89
G 530,HD 60814,8.5,3.99
G 531,HD 60977,8.0,0.76
G 532,HD 61087,7.0,3.99
G 533,HD 61031,6.0,2.82
G 534,HD 61056,7.7,0.51
G 535,HD 61193,8.5,6.40
G 536,HD 61168,8.0,2.05
G 537,HD 61421,1.0,2.18
G 538,HD 61245,7.0,2.14
G 539,HD 61333,7.0,1.58
G 540,HD 61409,7.5,3.77
G 541,HD 61390,8.0,1.63
G 542,HD 61435,7.5,1.53
G 543,HD 61574,7.5,4.08
G 544,HD 61560,8.5,5.22
